symbol,name,price,marketCap,volume,industry
CDNL,Cardinal Infrastructure Group Inc. Class A Common Stock,63.26,2711757500.0,442828,Industrials
KMT,Kennametal Inc. Common Stock,35.32,2691740838.0,697944,Industrials
KALU,Kaiser Aluminum Corporation Common Stock,161.89,2646754504.0,359530,Industrials
KWR,Quaker Houghton Common Stock,151.6,2632752910.0,123128,Industrials
HLIO,Helios Technologies Inc. Common Stock,78.48,2593478176.0,218200,Industrials
NGVT,Ingevity Corporation Common Stock ,74.36,2585622868.0,194685,Industrials
DXPE,DXP Enterprises Inc. Common Stock,165.54,2566749348.0,103775,Industrials
CC,Chemours Company (The) Common Stock,16.98,2553413499.0,2748652,Industrials
BWNB,Babcock & Wilcox Enterprises Inc. 6.50% Senior Notes due 2026,25.18,2545636108.0,27294,Industrials
ANDE,Andersons Inc. (The) Common Stock,74.6,2540432578.0,298922,Industrials
LCID,Lucid Group Inc. Common Stock,6.5,2536669252.0,8019895,Industrials
OLN,Olin Corporation Common Stock,21.88,2493936881.0,2637664,Industrials
AEHR,Aehr Test Systems Common Stock,77.48,2487422414.0,2294211,Industrials
WERN,Werner Enterprises Inc. Common Stock,40.43,2423783149.0,1459182,Industrials
OUST,Ouster Inc. Common Stock,35.14,2357295460.0,2511134,Industrials
ROG,Rogers Corporation Common Stock,129.32,2308172546.0,229444,Industrials
COHU,Cohu Inc. Common Stock,47.81,2255453340.0,1128673,Industrials
PCTTU,PureCycle Technologies Inc. Unit,11.0,2207893050.0,20,Industrials
NWL,Newell Brands Inc. Common Stock,5.18,2201125859.0,5937575,Industrials
MFP,Midera Food Processing Inc. Common Stock,47.75,2158777500.0,754201,Industrials
GRC,Gorman-Rupp Company (The) Common Stock,80.56,2127609176.0,223217,Industrials
IOSP,Innospec Inc. Common Stock,85.63,2109156555.0,193272,Industrials
RDW,Redwire Corporation Common Stock,8.83,2108827796.0,12826949,Industrials
HUN,Huntsman Corporation Common Stock,11.74,2058598575.0,4131511,Industrials
ALG,Alamo Group Inc. Common Stock,164.43,2000840639.0,83783,Industrials
WS,Worthington Steel Inc. Common Shares,36.76,1867640985.0,205793,Industrials
PRLB,Proto Labs Inc. Common stock,77.64,1847369654.0,140593,Industrials
NN,NextNav Inc. Common Stock,12.68,1730020387.0,1853819,Industrials
ALMR,Alamar Biosciences Inc. Common Stock,24.4,1691192938.0,179214,Industrials
RYZ,Ryerson Holding Corporation Common Stock,30.62,1588832729.0,446001,Industrials
ITG,ITG Inc. Class A Common Stock,13.05,1582056590.0,542688,Industrials
GBX,Greenbrier Companies Inc. (The) Common Stock,50.28,1555647412.0,334774,Industrials
VOYG,Voyager Technologies Inc. Class A Common Stock,26.25,1555631359.0,1111798,Industrials
PLPC,Preformed Line Products Company Common Stock,311.81,1524131022.0,107703,Industrials
TNC,Tennant Company Common Stock,86.72,1477613668.0,171576,Industrials
ALNT,Allient Inc. Common Stock,86.78,1474957311.0,431855,Industrials
TRS,TriMas Corporation Common Stock,40.56,1453170904.0,418359,Industrials
REX,REX American Resources Corporation,43.76,1441354540.0,144194,Industrials
AESI,Atlas Energy Solutions Inc. Common Stock,11.44,1428919881.0,5521121,Industrials
BW,Babcock & Wilcox Enterprises Inc. Common Stock,9.4,1399091591.0,3056992,Industrials
FMC,FMC Corporation Common Stock,11.12,1390503747.0,2318858,Industrials
GIC,Global Industrial Company Common Stock,35.62,1362860346.0,91478,Industrials
ROCK,Gibraltar Industries Inc. Common Stock,45.91,1361778701.0,262172,Industrials
ECVT,Ecovyst Inc. Common Stock,12.24,1339710644.0,1201356,Industrials
UVV,Universal Corporation Common Stock,53.58,1335400916.0,173483,Industrials
ASTE,Astec Industries Inc. Common Stock,56.15,1291036175.0,199274,Industrials
UAN,CVR Partners LP Common Units representing Limited Partner Interests,120.05,1268884922.0,36485,Industrials
RMIX,Suncrete Inc. Class A Common Stock,17.69,1266633224.0,122842,Industrials
MRTN,Marten Transport Ltd. Common Stock,15.49,1263815701.0,998798,Industrials
CMP,Compass Minerals Intl Inc Common Stock,29.77,1249100020.0,250032,Industrials
